# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
virB9	FIBDFK_01735	FIBDFK_01735	protein_coding	0	0	0	2	1	0	0	0	0	1
virD2	FIBDFK_03855	FIBDFK_03855	protein_coding	0	0	0	1	1	0	0	0	0	0
virD4	FIBDFK_03860	FIBDFK_03860	protein_coding	0	0	0	2	2	0	0	0	0	0
virD4	FIBDFK_23990	FIBDFK_23990	protein_coding	0	1	0	0	0	0	0	0	1	0
viuB	FIBDFK_23010	FIBDFK_23010	protein_coding	0	0	0	2	2	0	0	0	0	0
wcaA	FIBDFK_05745	FIBDFK_05745	protein_coding	0	0	0	1	0	0	0	0	0	1
wcaA	FIBDFK_21425	FIBDFK_21425	protein_coding	0	0	0	1	0	0	0	0	0	1
wcaA	FIBDFK_23860	FIBDFK_23860	protein_coding	0	0	1	0	0	0	1	0	0	0
wcaE	FIBDFK_05710	FIBDFK_05710	protein_coding	0	1	0	1	0	0	0	0	1	1
wcaE	FIBDFK_09990	FIBDFK_09990	protein_coding	1	0	0	1	0	0	0	1	0	1
wcaG	FIBDFK_02665	FIBDFK_02665	protein_coding	0	0	0	1	1	0	0	0	0	0
wcaG	FIBDFK_05470	FIBDFK_05470	protein_coding	0	0	0	1	0	0	0	0	0	1
wcaG	FIBDFK_11790	FIBDFK_11790	protein_coding	0	0	2	0	0	0	2	0	0	0
wcaK	FIBDFK_05450	FIBDFK_05450	protein_coding	0	0	0	1	0	0	0	0	0	1
wcaK	FIBDFK_05680	FIBDFK_05680	protein_coding	0	0	0	1	1	0	0	0	0	0
wecE	FIBDFK_24690	FIBDFK_24690	protein_coding	0	0	0	1	1	0	0	0	0	0
wecG	FIBDFK_10000	FIBDFK_10000	protein_coding	0	0	0	2	1	0	0	0	0	1
wza	FIBDFK_19695	FIBDFK_19695	protein_coding	0	0	0	1	0	0	0	0	0	1
wzb	FIBDFK_03900	FIBDFK_03900	protein_coding	0	0	0	2	2	0	0	0	0	0
wzb	FIBDFK_15925	FIBDFK_15925	protein_coding	0	0	0	1	1	0	0	0	0	0
xdhA	FIBDFK_17500	FIBDFK_17500	protein_coding	0	0	0	2	0	0	0	0	0	2
xdhB	FIBDFK_17505	FIBDFK_17505	protein_coding	0	0	0	2	0	0	0	0	0	2
xerC	FIBDFK_14405	FIBDFK_14405	protein_coding	0	0	0	1	0	0	0	0	0	1
xsc	FIBDFK_00535	FIBDFK_00535	protein_coding	0	0	0	1	0	0	0	0	0	1
xylB	FIBDFK_02395	FIBDFK_02395	protein_coding	0	0	0	1	0	0	0	0	0	1
xylG	FIBDFK_06390	FIBDFK_06390	protein_coding	0	1	0	2	1	0	0	0	1	1
yHI9	FIBDFK_23400	FIBDFK_23400	protein_coding	0	0	1	0	0	0	1	0	0	0
yabN	FIBDFK_21730	FIBDFK_21730	protein_coding	0	0	0	1	1	0	0	0	0	0
yadH	FIBDFK_02445	FIBDFK_02445	protein_coding	0	0	1	0	0	0	1	0	0	0
yafD	FIBDFK_18805	FIBDFK_18805	protein_coding	0	0	0	2	1	0	0	0	0	1
yafJ	FIBDFK_12120	FIBDFK_12120	protein_coding	0	0	0	1	0	0	0	0	0	1
yafK	FIBDFK_04535	FIBDFK_04535	protein_coding	0	0	0	2	0	0	0	0	0	2
yajC	FIBDFK_21020	FIBDFK_21020	protein_coding	0	0	0	1	0	0	0	0	0	1
yajL	FIBDFK_22525	FIBDFK_22525	protein_coding	0	0	0	1	0	0	0	0	0	1
ybaB	FIBDFK_15565	FIBDFK_15565	protein_coding	0	0	0	1	0	0	0	0	0	1
ybbA	FIBDFK_15940	FIBDFK_15940	protein_coding	0	0	0	1	1	0	0	0	0	0
ybbP	FIBDFK_15945	FIBDFK_15945	protein_coding	0	0	1	0	0	0	1	0	0	0
ybhL	FIBDFK_15950	FIBDFK_15950	protein_coding	0	0	0	1	0	0	0	0	0	1
ybjT	FIBDFK_11770	FIBDFK_11770	protein_coding	0	0	0	2	2	0	0	0	0	0
ycbB	FIBDFK_19565	FIBDFK_19565	protein_coding	0	0	0	1	1	0	0	0	0	0
yccC	FIBDFK_02860	FIBDFK_02860	protein_coding	0	0	1	0	0	0	1	0	0	0
ycf19	FIBDFK_14165	FIBDFK_14165	protein_coding	0	0	0	1	1	0	0	0	0	0
ycgM	FIBDFK_15815	FIBDFK_15815	protein_coding	0	0	0	1	0	0	0	0	0	1
ychF	FIBDFK_24375	FIBDFK_24375	protein_coding	0	0	0	2	0	0	0	0	0	2
yciA	FIBDFK_24245	FIBDFK_24245	protein_coding	0	0	0	1	0	0	0	0	0	1
ycjR	FIBDFK_05840	FIBDFK_05840	protein_coding	0	0	0	1	0	0	0	0	0	1
ycjU	FIBDFK_20595	FIBDFK_20595	protein_coding	0	0	0	1	0	0	0	0	0	1
yckC	FIBDFK_19535	FIBDFK_19535	protein_coding	0	0	0	1	1	0	0	0	0	0
ydaE	FIBDFK_23875	FIBDFK_23875	protein_coding	0	0	0	1	1	0	0	0	0	0
yddA	FIBDFK_02465	FIBDFK_02465	protein_coding	0	0	0	2	1	0	0	0	0	1
yddW	FIBDFK_23385	FIBDFK_23385	protein_coding	0	0	0	1	0	0	0	0	0	1
ydeI	FIBDFK_20140	FIBDFK_20140	protein_coding	0	0	0	2	1	0	0	0	0	1
yeiH	FIBDFK_15585	FIBDFK_15585	protein_coding	0	0	0	1	1	0	0	0	0	0
yfaS	FIBDFK_05775	FIBDFK_05775	protein_coding	0	0	0	1	0	0	0	0	0	1
yfbR	FIBDFK_08555	FIBDFK_08555	protein_coding	0	0	0	1	0	0	0	0	0	1
yfdV	FIBDFK_23810	FIBDFK_23810	protein_coding	0	0	0	1	1	0	0	0	0	0
yfeH	FIBDFK_12320	FIBDFK_12320	protein_coding	0	0	1	0	0	0	1	0	0	0
yfiH	FIBDFK_24335	FIBDFK_24335	protein_coding	0	0	0	1	1	0	0	0	0	0
ygaA	FIBDFK_04045	FIBDFK_04045	protein_coding	0	0	0	1	1	0	0	0	0	0
ygaE	FIBDFK_17645	FIBDFK_17645	protein_coding	0	0	0	1	1	0	0	0	0	0
yggS	FIBDFK_09450	FIBDFK_09450	protein_coding	0	0	0	1	1	0	0	0	0	0
ygiN	FIBDFK_15885	FIBDFK_15885	protein_coding	0	0	0	1	1	0	0	0	0	0
yhbS	FIBDFK_06135	FIBDFK_06135	protein_coding	0	0	0	1	0	0	0	0	0	1
yhbS	FIBDFK_10020	FIBDFK_10020	protein_coding	0	0	0	2	1	0	0	0	0	1
yhiN	FIBDFK_23505	FIBDFK_23505	protein_coding	0	0	0	1	1	0	0	0	0	0
yhjR	FIBDFK_12115	FIBDFK_12115	protein_coding	0	0	0	1	1	0	0	0	0	0
yidD	FIBDFK_21700	FIBDFK_21700	protein_coding	0	0	0	2	2	0	0	0	0	0
yidJ	FIBDFK_24645	FIBDFK_24645	protein_coding	0	0	0	1	1	0	0	0	0	0
yifL	FIBDFK_14120	FIBDFK_14120	protein_coding	0	0	0	1	1	0	0	0	0	0
yigB	FIBDFK_18585	FIBDFK_18585	protein_coding	0	0	0	1	0	0	0	0	0	1
yiiM	FIBDFK_09970	FIBDFK_09970	protein_coding	0	0	0	1	0	0	0	0	0	1
yiiM	FIBDFK_12705	FIBDFK_12705	protein_coding	0	0	0	1	0	0	0	0	0	1
yitT	FIBDFK_18835	FIBDFK_18835	protein_coding	0	0	0	1	1	0	0	0	0	0
yjeT	FIBDFK_23515	FIBDFK_23515	protein_coding	0	0	0	1	1	0	0	0	0	0
yjhB	FIBDFK_19040	FIBDFK_19040	protein_coding	0	0	0	1	0	0	0	0	0	1
yjhB	FIBDFK_24515	FIBDFK_24515	protein_coding	0	0	0	1	0	0	0	0	0	1
yjiS	FIBDFK_20485	FIBDFK_20485	protein_coding	0	0	0	8	0	0	0	0	0	8
ykwD	FIBDFK_17245	FIBDFK_17245	protein_coding	0	0	0	1	1	0	0	0	0	0
yliI	FIBDFK_12535	FIBDFK_12535	protein_coding	0	0	0	1	0	0	0	0	0	1
ymdB	FIBDFK_12485	FIBDFK_12485	protein_coding	0	0	0	1	0	0	0	0	0	1
yndB	FIBDFK_09420	FIBDFK_09420	protein_coding	0	0	0	1	0	0	0	0	0	1
yndB	FIBDFK_17655	FIBDFK_17655	protein_coding	0	0	0	1	0	0	0	0	0	1
yndB	FIBDFK_19470	FIBDFK_19470	protein_coding	0	0	0	2	2	0	0	0	0	0
yneE	FIBDFK_08410	FIBDFK_08410	protein_coding	0	0	1	0	0	0	1	0	0	0
yobV	FIBDFK_12570	FIBDFK_12570	protein_coding	0	0	0	1	0	0	0	0	0	1
yqfA	FIBDFK_15840	FIBDFK_15840	protein_coding	0	0	0	1	0	0	0	0	0	1
yqgF	FIBDFK_07050	FIBDFK_07050	protein_coding	0	0	0	1	0	0	0	0	0	1
yqxC	FIBDFK_17990	FIBDFK_17990	protein_coding	0	0	0	1	1	0	0	0	0	0
yraI	FIBDFK_19400	FIBDFK_19400	protein_coding	0	0	0	1	1	0	0	0	0	0
yraI	FIBDFK_24250	FIBDFK_24250	protein_coding	0	0	0	1	1	0	0	0	0	0
yrpB	FIBDFK_08950	FIBDFK_08950	protein_coding	0	0	0	1	1	0	0	0	0	0
ytcJ	FIBDFK_05300	FIBDFK_05300	protein_coding	0	0	0	2	2	0	0	0	0	0
ytjA	FIBDFK_12230	FIBDFK_12230	protein_coding	0	0	0	1	0	0	0	0	0	1
zapA	FIBDFK_12505	FIBDFK_12505	protein_coding	1	0	0	0	0	0	0	1	0	0
zliS	FIBDFK_20570	FIBDFK_20570	protein_coding	0	0	0	1	1	0	0	0	0	0
zntA	FIBDFK_03940	FIBDFK_03940	protein_coding	0	0	0	1	1	0	0	0	0	0
zwf	FIBDFK_08530	FIBDFK_08530	protein_coding	0	0	0	2	2	0	0	0	0	0
ng	0	0	0	1	1	0	0	0	0	0	0
livF	NHFMJM_12195	NHFMJM_12195	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livG	NHFMJM_11490	NHFMJM_11490	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livG	NHFMJM_12200	NHFMJM_12200	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livG	NHFMJM_14970	NHFMJM_14970	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livH	NHFMJM_05795	NHFMJM_05795	protein_coding	0	0	0	1	1	0	0	0	0	0	0
livH	NHFMJM_06535	NHFMJM_06535	protein_coding	0	0	1	1	1	0	1	0	0	0	0
livH	NHFMJM_11500	NHFMJM_11500	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livK	NHFMJM_06540	NHFMJM_06540	protein_coding	0	0	0	2	2	0	0	0	0	0	0
livK	NHFMJM_12210	NHFMJM_12210	protein_coding	0	0	0	1	1	0	0	0	0	0	0
livK	NHFMJM_14590	NHFMJM_14590	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livK	NHFMJM_14715	NHFMJM_14715	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livK	NHFMJM_20260	NHFMJM_20260	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livK	NHFMJM_20305	NHFMJM_20305	protein_coding	1	0	0	0	0	0	0	0	1	0	0
livM	NHFMJM_05790	NHFMJM_05790	protein_coding	0	0	0	1	1	0	0	0	0	0	0
livM	NHFMJM_06530	NHFMJM_06530	protein_coding	0	0	0	2	1	0	0	0	0	0	1
livM	NHFMJM_11495	NHFMJM_11495	protein_coding	0	0	0	1	0	0	0	0	0	0	1
livM	NHFMJM_12205	NHFMJM_12205	protein_coding	0	0	1	0	0	0	1	0	0	0	0
lldD	NHFMJM_07215	NHFMJM_07215	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lldD	NHFMJM_19370	NHFMJM_19370	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lldP	NHFMJM_07220	NHFMJM_07220	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lolA	NHFMJM_07540	NHFMJM_07540	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lon	NHFMJM_05635	NHFMJM_05635	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lptA	NHFMJM_13860	NHFMJM_13860	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lptB	NHFMJM_13865	NHFMJM_13865	protein_coding	0	0	0	2	1	0	0	0	0	0	1
lptC	NHFMJM_10640	NHFMJM_10640	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lpxO	NHFMJM_13875	NHFMJM_13875	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lpxP	NHFMJM_08675	NHFMJM_08675	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lrgB	NHFMJM_19715	NHFMJM_19715	protein_coding	0	0	0	2	0	0	0	0	0	0	2
lrp	NHFMJM_10735	NHFMJM_10735	protein_coding	0	0	0	2	2	0	0	0	0	0	0
lrp	NHFMJM_22080	NHFMJM_22080	protein_coding	0	0	0	2	1	0	0	0	0	0	1
lrp	NHFMJM_24130	NHFMJM_24130	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ltrA	NHFMJM_21070	NHFMJM_21070	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lys9	NHFMJM_24040	NHFMJM_24040	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lys9	NHFMJM_25305	NHFMJM_25305	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysA	NHFMJM_17325	NHFMJM_17325	protein_coding	0	0	1	0	0	0	1	0	0	0	0
lysP	NHFMJM_07185	NHFMJM_07185	protein_coding	0	0	0	2	0	0	0	0	0	0	2
lysP	NHFMJM_25255	NHFMJM_25255	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_00250	NHFMJM_00250	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_00415	NHFMJM_00415	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_01480	NHFMJM_01480	protein_coding	0	0	0	2	0	0	0	0	0	0	2
lysR	NHFMJM_02025	NHFMJM_02025	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_03465	NHFMJM_03465	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_05245	NHFMJM_05245	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_06895	NHFMJM_06895	protein_coding	0	1	0	1	1	0	0	0	0	1	0
lysR	NHFMJM_07250	NHFMJM_07250	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_08070	NHFMJM_08070	protein_coding	0	0	0	3	3	0	0	0	0	0	0
lysR	NHFMJM_10325	NHFMJM_10325	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_10865	NHFMJM_10865	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_11390	NHFMJM_11390	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_11405	NHFMJM_11405	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_11650	NHFMJM_11650	protein_coding	0	0	0	2	1	0	0	0	0	0	1
lysR	NHFMJM_12065	NHFMJM_12065	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_13830	NHFMJM_13830	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_14350	NHFMJM_14350	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_14725	NHFMJM_14725	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_15865	NHFMJM_15865	protein_coding	0	0	0	2	1	0	0	0	0	0	1
lysR	NHFMJM_15885	NHFMJM_15885	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_16360	NHFMJM_16360	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_16620	NHFMJM_16620	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_17330	NHFMJM_17330	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_18295	NHFMJM_18295	protein_coding	0	0	0	2	0	0	0	0	0	0	2
lysR	NHFMJM_19210	NHFMJM_19210	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_19300	NHFMJM_19300	protein_coding	0	0	0	2	1	0	0	0	0	0	1
lysR	NHFMJM_19380	NHFMJM_19380	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_19680	NHFMJM_19680	protein_coding	0	0	1	0	0	0	1	0	0	0	0
lysR	NHFMJM_19705	NHFMJM_19705	protein_coding	0	0	0	3	1	0	0	0	0	0	2
lysR	NHFMJM_20160	NHFMJM_20160	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_20170	NHFMJM_20170	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_20210	NHFMJM_20210	protein_coding	0	1	0	0	0	0	0	0	0	1	0
lysR	NHFMJM_21840	NHFMJM_21840	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_22060	NHFMJM_22060	protein_coding	0	0	0	2	1	0	0	0	0	0	1
lysR	NHFMJM_22325	NHFMJM_22325	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_22555	NHFMJM_22555	protein_coding	0	0	1	1	1	0	1	0	0	0	0
lysR	NHFMJM_24030	NHFMJM_24030	protein_coding	0	0	0	1	0	0	0	0	0	0	1
lysR	NHFMJM_24115	NHFMJM_24115	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_24905	NHFMJM_24905	protein_coding	0	0	0	2	1	0	0	0	0	0	1
lysR	NHFMJM_25210	NHFMJM_25210	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lysR	NHFMJM_26025	NHFMJM_26025	protein_coding	0	0	0	1	1	0	0	0	0	0	0
lytT	NHFMJM_07320	NHFMJM_07320	protein_coding	0	0	0	2	2	0	0	0	0	0	0
lytT	NHFMJM_19985	NHFMJM_19985	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mET17	NHFMJM_21290	NHFMJM_21290	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mHYT	NHFMJM_04960	NHFMJM_04960	protein_coding	0	0	0	2	1	0	0	0	0	0	1
mMPL	NHFMJM_05150	NHFMJM_05150	protein_coding	1	0	0	0	0	1	0	0	0	0	0
maf	NHFMJM_07120	NHFMJM_07120	protein_coding	0	0	0	1	0	0	0	0	0	0	1
maiA	NHFMJM_24095	NHFMJM_24095	protein_coding	0	0	0	1	0	0	0	0	0	0	1
malK	NHFMJM_07290	NHFMJM_07290	protein_coding	0	0	0	1	1	0	0	0	0	0	0
manB	NHFMJM_00150	NHFMJM_00150	protein_coding	0	0	0	1	1	0	0	0	0	0	0
manX	NHFMJM_12865	NHFMJM_12865	protein_coding	0	0	0	1	0	0	0	0	0	0	1
maoC	NHFMJM_02855	NHFMJM_02855	protein_coding	0	0	0	1	0	0	0	0	0	0	1
maoC	NHFMJM_05135	NHFMJM_05135	protein_coding	0	0	0	1	0	0	0	0	0	0	1
maoC	NHFMJM_17345	NHFMJM_17345	protein_coding	0	0	0	1	1	0	0	0	0	0	0
marR	NHFMJM_00675	NHFMJM_00675	protein_coding	0	0	0	1	0	0	0	0	0	0	1
marR	NHFMJM_04930	NHFMJM_04930	protein_coding	0	0	0	1	1	0	0	0	0	0	0
marR	NHFMJM_09095	NHFMJM_09095	protein_coding	0	0	0	1	1	0	0	0	0	0	0
marR	NHFMJM_12055	NHFMJM_12055	protein_coding	0	0	0	1	1	0	0	0	0	0	0
marR	NHFMJM_18610	NHFMJM_18610	protein_coding	0	0	0	1	1	0	0	0	0	0	0
marR	NHFMJM_24110	NHFMJM_24110	protein_coding	0	0	0	1	1	0	0	0	0	0	0
marR	NHFMJM_24850	NHFMJM_24850	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mdlB	NHFMJM_09045	NHFMJM_09045	protein_coding	0	0	1	2	2	0	1	0	0	0	0
med	NHFMJM_19320	NHFMJM_19320	protein_coding	0	0	0	1	0	0	0	0	0	0	1
med	NHFMJM_19330	NHFMJM_19330	protein_coding	0	0	0	1	0	0	0	0	0	0	1
med	NHFMJM_20185	NHFMJM_20185	protein_coding	0	0	0	1	1	0	0	0	0	0	0
menE,fadK	NHFMJM_01545	NHFMJM_01545	protein_coding	0	0	0	1	1	0	0	0	0	0	0
menE,fadK	NHFMJM_09665	NHFMJM_09665	protein_coding	0	0	0	1	1	0	0	0	0	0	0
menE,fadK	NHFMJM_14600	NHFMJM_14600	protein_coding	0	0	0	1	1	0	0	0	0	0	0
menE,fadK	NHFMJM_18360	NHFMJM_18360	protein_coding	0	0	0	1	1	0	0	0	0	0	0
menH	NHFMJM_02675	NHFMJM_02675	protein_coding	0	0	1	0	0	0	1	0	0	0	0
menH	NHFMJM_05105	NHFMJM_05105	protein_coding	0	0	1	0	0	0	1	0	0	0	0
menH	NHFMJM_05780	NHFMJM_05780	protein_coding	0	0	1	0	0	0	1	0	0	0	0
menH	NHFMJM_17530	NHFMJM_17530	protein_coding	0	0	0	1	1	0	0	0	0	0	0
menH	NHFMJM_20020	NHFMJM_20020	protein_coding	0	0	0	1	1	0	0	0	0	0	0
menH	NHFMJM_21000	NHFMJM_21000	protein_coding	0	0	0	1	0	0	0	0	0	0	1
metE	NHFMJM_05605	NHFMJM_05605	protein_coding	0	0	0	1	1	0	0	0	0	0	0
metG	NHFMJM_17485	NHFMJM_17485	protein_coding	0	0	0	1	1	0	0	0	0	0	0
metH2	NHFMJM_11670	NHFMJM_11670	protein_coding	0	0	2	0	0	0	2	0	0	0	0
metP	NHFMJM_01570	NHFMJM_01570	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mexC	NHFMJM_02575	NHFMJM_02575	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mhpB	NHFMJM_17165	NHFMJM_17165	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mhpD	NHFMJM_11635	NHFMJM_11635	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mhpD	NHFMJM_17160	NHFMJM_17160	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mhpE	NHFMJM_17140	NHFMJM_17140	protein_coding	0	0	1	0	0	0	1	0	0	0	0
minC	NHFMJM_11450	NHFMJM_11450	protein_coding	0	0	0	1	1	0	0	0	0	0	0
minD	NHFMJM_11445	NHFMJM_11445	protein_coding	0	0	0	1	1	0	0	0	0	0	0
minE	NHFMJM_11440	NHFMJM_11440	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mltA	NHFMJM_10745	NHFMJM_10745	protein_coding	0	0	0	2	1	0	0	0	0	0	1
mltE	NHFMJM_06115	NHFMJM_06115	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mltE	NHFMJM_21320	NHFMJM_21320	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mltG	NHFMJM_03960	NHFMJM_03960	protein_coding	0	0	0	2	1	0	0	0	0	0	1
mmdA	NHFMJM_02830	NHFMJM_02830	protein_coding	0	1	0	0	0	0	0	0	0	1	0
mmdA	NHFMJM_09655	NHFMJM_09655	protein_coding	0	0	1	0	0	0	1	0	0	0	0
mmdA	NHFMJM_14605	NHFMJM_14605	protein_coding	1	0	0	0	0	0	0	0	1	0	0
mngR	NHFMJM_18225	NHFMJM_18225	protein_coding	0	0	1	0	0	0	1	0	0	0	0
mnhB	NHFMJM_05030	NHFMJM_05030	protein_coding	0	0	1	0	0	0	1	0	0	0	0
mnhC	NHFMJM_05025	NHFMJM_05025	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mnhE	NHFMJM_05015	NHFMJM_05015	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mnhF	NHFMJM_05010	NHFMJM_05010	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mnhG	NHFMJM_05005	NHFMJM_05005	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mnmC	NHFMJM_21725	NHFMJM_21725	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mntP	NHFMJM_26550	NHFMJM_26550	protein_coding	0	0	1	1	1	0	1	0	0	0	0
moaC	NHFMJM_10825	NHFMJM_10825	protein_coding	0	0	0	1	1	0	0	0	0	0	0
modA	NHFMJM_10330	NHFMJM_10330	protein_coding	0	0	0	1	1	0	0	0	0	0	0
modA	NHFMJM_24240	NHFMJM_24240	protein_coding	0	0	0	2	0	0	0	0	0	0	2
modE	NHFMJM_16335	NHFMJM_16335	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mopI	NHFMJM_22070	NHFMJM_22070	protein_coding	0	1	0	0	0	0	0	0	0	1	0
motA	NHFMJM_13575	NHFMJM_13575	protein_coding	0	0	0	1	0	0	0	0	0	0	1
motB	NHFMJM_13580	NHFMJM_13580	protein_coding	0	0	0	1	0	0	0	0	0	0	1
moxR	NHFMJM_00260	NHFMJM_00260	protein_coding	0	0	0	2	2	0	0	0	0	0	0
moxR	NHFMJM_16820	NHFMJM_16820	protein_coding	0	0	0	1	1	0	0	0	0	0	0
moxR	NHFMJM_18105	NHFMJM_18105	protein_coding	0	0	0	1	1	0	0	0	0	0	0
moxR	NHFMJM_19925	NHFMJM_19925	protein_coding	0	1	0	2	1	0	0	0	0	1	1
mraW,rsmH	NHFMJM_16030	NHFMJM_16030	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mraY	NHFMJM_16055	NHFMJM_16055	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mrp	NHFMJM_17505	NHFMJM_17505	protein_coding	0	0	0	1	1	0	0	0	0	0	0
msbA	NHFMJM_03930	NHFMJM_03930	protein_coding	0	0	1	0	0	0	1	0	0	0	0
msrP	NHFMJM_08645	NHFMJM_08645	protein_coding	0	0	0	1	0	0	0	0	0	0	1
msrQ	NHFMJM_08640	NHFMJM_08640	protein_coding	0	0	0	1	0	0	0	0	0	0	1
murB	NHFMJM_02620	NHFMJM_02620	protein_coding	0	0	0	1	1	0	0	0	0	0	0
murD	NHFMJM_16060	NHFMJM_16060	protein_coding	0	0	0	1	0	0	0	0	0	0	1
murE	NHFMJM_16045	NHFMJM_16045	protein_coding	0	0	0	1	1	0	0	0	0	0	0
murF	NHFMJM_16050	NHFMJM_16050	protein_coding	0	0	1	0	0	0	1	0	0	0	0
murG	NHFMJM_16070	NHFMJM_16070	protein_coding	0	0	0	1	0	0	0	0	0	0	1
murI	NHFMJM_05050	NHFMJM_05050	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mutS	NHFMJM_20035	NHFMJM_20035	protein_coding	0	0	0	1	1	0	0	0	0	0	0
mutT	NHFMJM_08130	NHFMJM_08130	protein_coding	0	0	0	1	0	0	0	0	0	0	1
mviM	NHFMJM_18615	NHFMJM_18615	protein_coding	0	0	1	0	0	0	1	0	0	0	0
mviM	NHFMJM_24275	NHFMJM_24275	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nPY1	NHFMJM_19760	NHFMJM_19760	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nUC1	NHFMJM_05865	NHFMJM_05865	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ndh	NHFMJM_28210	NHFMJM_28210	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nfnB	NHFMJM_01555	NHFMJM_01555	protein_coding	0	0	0	1	0	0	0	0	0	0	1
